City,Country,Latitude,Longitude,Year,Month,Temperature
Nairobi,Kenya,-1.29,36.82,2004,2,20.9
Nairobi,Kenya,-1.29,36.82,2004,3,19.37
Nairobi,Kenya,-1.29,36.82,2004,4,18.96
Nairobi,Kenya,-1.29,36.82,2004,5,17.56
Nairobi,Kenya,-1.29,36.82,2004,6,16.71
Nairobi,Kenya,-1.29,36.82,2004,7,16.75
Nairobi,Kenya,-1.29,36.82,2004,8,16.81
Nairobi,Kenya,-1.29,36.82,2004,9,19.62
Nairobi,Kenya,-1.29,36.82,2004,10,19.88
Nairobi,Kenya,-1.29,36.82,2004,11,19.69
Nairobi,Kenya,-1.29,36.82,2004,12,20.05
Nairobi,Kenya,-1.29,36.82,2005,1,20.59
Nairobi,Kenya,-1.29,36.82,2005,2,21.36
Nairobi,Kenya,-1.29,36.82,2005,3,20.22
Nairobi,Kenya,-1.29,36.82,2005,4,19.6
Nairobi,Kenya,-1.29,36.82,2005,5,18.05
Nairobi,Kenya,-1.29,36.82,2005,6,17.68
Nairobi,Kenya,-1.29,36.82,2005,7,17.42
Nairobi,Kenya,-1.29,36.82,2005,8,16.74
Nairobi,Kenya,-1.29,36.82,2005,9,19.62
Nairobi,Kenya,-1.29,36.82,2005,10,20.05
Nairobi,Kenya,-1.29,36.82,2005,11,18.92
Nairobi,Kenya,-1.29,36.82,2005,12,18.66
Nairobi,Kenya,-1.29,36.82,2006,1,20.12
Nairobi,Kenya,-1.29,36.82,2006,2,21.71
Nairobi,Kenya,-1.29,36.82,2006,3,20.63
Nairobi,Kenya,-1.29,36.82,2006,4,19.26
Nairobi,Kenya,-1.29,36.82,2006,5,18.43
Nairobi,Kenya,-1.29,36.82,2006,6,17.9
Nairobi,Kenya,-1.29,36.82,2006,7,16.9
Nairobi,Kenya,-1.29,36.82,2006,8,16.23
Nairobi,Kenya,-1.29,36.82,2006,9,19.92
Nairobi,Kenya,-1.29,36.82,2006,10,19.64
Nairobi,Kenya,-1.29,36.82,2006,11,18.52
Nairobi,Kenya,-1.29,36.82,2006,12,17.75
Nairobi,Kenya,-1.29,36.82,2007,1,20.43
Nairobi,Kenya,-1.29,36.82,2007,2,19.89
Nairobi,Kenya,-1.29,36.82,2007,3,19.5
Nairobi,Kenya,-1.29,36.82,2007,4,19.44
Nairobi,Kenya,-1.29,36.82,2007,5,18.53
Nairobi,Kenya,-1.29,36.82,2007,6,16.57
Nairobi,Kenya,-1.29,36.82,2007,7,16.93
Nairobi,Kenya,-1.29,36.82,2007,8,16.42
Nairobi,Kenya,-1.29,36.82,2007,9,18.64
Nairobi,Kenya,-1.29,36.82,2007,10,20.21
Nairobi,Kenya,-1.29,36.82,2007,11,18.67
Nairobi,Kenya,-1.29,36.82,2007,12,18.86
Nairobi,Kenya,-1.29,36.82,2008,1,19.02
Nairobi,Kenya,-1.29,36.82,2008,2,21.84
Nairobi,Kenya,-1.29,36.82,2008,3,20.4
Nairobi,Kenya,-1.29,36.82,2008,4,19.6
Nairobi,Kenya,-1.29,36.82,2008,5,18.95
Nairobi,Kenya,-1.29,36.82,2008,6,16.47
Nairobi,Kenya,-1.29,36.82,2008,7,16.79
Nairobi,Kenya,-1.29,36.82,2008,8,15.72
Nairobi,Kenya,-1.29,36.82,2008,9,21.24
Nairobi,Kenya,-1.29,36.82,2008,10,19.94
Nairobi,Kenya,-1.29,36.82,2008,11,19.77
Nairobi,Kenya,-1.29,36.82,2008,12,18.18
Nairobi,Kenya,-1.29,36.82,2009,1,20.76
Nairobi,Kenya,-1.29,36.82,2009,2,22.36
Nairobi,Kenya,-1.29,36.82,2009,3,20.02
Nairobi,Kenya,-1.29,36.82,2009,4,18.35
Nairobi,Kenya,-1.29,36.82,2009,5,17.96
Nairobi,Kenya,-1.29,36.82,2009,6,15.5
Nairobi,Kenya,-1.29,36.82,2009,7,17.04
Nairobi,Kenya,-1.29,36.82,2009,8,17.64
Nairobi,Kenya,-1.29,36.82,2009,9,19.04
Nairobi,Kenya,-1.29,36.82,2009,10,19.86
Nairobi,Kenya,-1.29,36.82,2009,11,19.43
Nairobi,Kenya,-1.29,36.82,2009,12,19.48
Nairobi,Kenya,-1.29,36.82,2010,1,18.92
Nairobi,Kenya,-1.29,36.82,2010,2,21.14
Nairobi,Kenya,-1.29,36.82,2010,3,21.79
Nairobi,Kenya,-1.29,36.82,2010,4,18.15
Nairobi,Kenya,-1.29,36.82,2010,5,18.02
Nairobi,Kenya,-1.29,36.82,2010,6,18.44
Nairobi,Kenya,-1.29,36.82,2010,7,17.85
Nairobi,Kenya,-1.29,36.82,2010,8,16.72
Nairobi,Kenya,-1.29,36.82,2010,9,19.22
Nairobi,Kenya,-1.29,36.82,2010,10,20.08
Nairobi,Kenya,-1.29,36.82,2010,11,18.56
Nairobi,Kenya,-1.29,36.82,2010,12,19.03
Nairobi,Kenya,-1.29,36.82,2011,1,19.9
Nairobi,Kenya,-1.29,36.82,2011,2,21.18
Nairobi,Kenya,-1.29,36.82,2011,3,19.57
Nairobi,Kenya,-1.29,36.82,2011,4,18.2
Nairobi,Kenya,-1.29,36.82,2011,5,18.07
Nairobi,Kenya,-1.29,36.82,2011,6,18.3
Nairobi,Kenya,-1.29,36.82,2011,7,17.16
Nairobi,Kenya,-1.29,36.82,2011,8,16.87
Nairobi,Kenya,-1.29,36.82,2011,9,19.63
Nairobi,Kenya,-1.29,36.82,2011,10,19.99
Nairobi,Kenya,-1.29,36.82,2011,11,20.41
Nairobi,Kenya,-1.29,36.82,2011,12,19.1
Nairobi,Kenya,-1.29,36.82,2012,1,20.61
Nairobi,Kenya,-1.29,36.82,2012,2,20.59
Nairobi,Kenya,-1.29,36.82,2012,3,20.47
Nairobi,Kenya,-1.29,36.82,2012,4,19.31
Nairobi,Kenya,-1.29,36.82,2012,5,18.08
Nairobi,Kenya,-1.29,36.82,2012,6,16.76
Nairobi,Kenya,-1.29,36.82,2012,7,16.67
Nairobi,Kenya,-1.29,36.82,2012,8,17.31
Nairobi,Kenya,-1.29,36.82,2012,9,19.56
Nairobi,Kenya,-1.29,36.82,2012,10,20.03
Nairobi,Kenya,-1.29,36.82,2012,11,19.32
Nairobi,Kenya,-1.29,36.82,2012,12,19.09
Nairobi,Kenya,-1.29,36.82,2013,1,20.2
Nairobi,Kenya,-1.29,36.82,2013,2,20.99
Nairobi,Kenya,-1.29,36.82,2013,3,20.15
Nairobi,Kenya,-1.29,36.82,2013,4,21.02
Nairobi,Kenya,-1.29,36.82,2013,5,18.35
Nairobi,Kenya,-1.29,36.82,2013,6,17.59
Nairobi,Kenya,-1.29,36.82,2013,7,17.44
Nairobi,Kenya,-1.29,36.82,2013,8,16.95
Nairobi,Kenya,-1.29,36.82,2013,9,20.04
Nairobi,Kenya,-1.29,36.82,2013,10,19.93
Nairobi,Kenya,-1.29,36.82,2013,11,19.87
Nairobi,Kenya,-1.29,36.82,2013,12,18.9
Nairobi,Kenya,-1.29,36.82,2014,1,19.48
Nairobi,Kenya,-1.29,36.82,2014,2,21.41
Nairobi,Kenya,-1.29,36.82,2014,3,19.38
Nairobi,Kenya,-1.29,36.82,2014,4,19.53
Nairobi,Kenya,-1.29,36.82,2014,5,17.32
Nairobi,Kenya,-1.29,36.82,2014,6,16.93
Nairobi,Kenya,-1.29,36.82,2014,7,16.15
Nairobi,Kenya,-1.29,36.82,2014,8,19.13
Nairobi,Kenya,-1.29,36.82,2014,9,17.99
Nairobi,Kenya,-1.29,36.82,2014,10,20.16
Nairobi,Kenya,-1.29,36.82,2014,11,19.95
Nairobi,Kenya,-1.29,36.82,2014,12,19.88
Nairobi,Kenya,-1.29,36.82,2015,1,20.77
Nairobi,Kenya,-1.29,36.82,2015,2,20.95
Nairobi,Kenya,-1.29,36.82,2015,3,21.12
Nairobi,Kenya,-1.29,36.82,2015,4,19.81
Nairobi,Kenya,-1.29,36.82,2015,5,18.32
Nairobi,Kenya,-1.29,36.82,2015,6,17.34
Nairobi,Kenya,-1.29,36.82,2015,7,16.96
Nairobi,Kenya,-1.29,36.82,2015,8,16.53
Nairobi,Kenya,-1.29,36.82,2015,9,20.04
Nairobi,Kenya,-1.29,36.82,2015,10,21.09
Nairobi,Kenya,-1.29,36.82,2015,11,18.55
Nairobi,Kenya,-1.29,36.82,2015,12,19.06
Nairobi,Kenya,-1.29,36.82,2016,1,20.09
Nairobi,Kenya,-1.29,36.82,2016,2,21.17
Nairobi,Kenya,-1.29,36.82,2016,3,20.23
Nairobi,Kenya,-1.29,36.82,2016,4,19.85
Nairobi,Kenya,-1.29,36.82,2016,5,17.66
Nairobi,Kenya,-1.29,36.82,2016,6,16.6
Nairobi,Kenya,-1.29,36.82,2016,7,18.05
Nairobi,Kenya,-1.29,36.82,2016,8,16.86
Nairobi,Kenya,-1.29,36.82,2016,9,18.3
Nairobi,Kenya,-1.29,36.82,2016,10,19.85
Nairobi,Kenya,-1.29,36.82,2016,11,18.96
Nairobi,Kenya,-1.29,36.82,2016,12,20.28
Nairobi,Kenya,-1.29,36.82,2017,1,20.85
Nairobi,Kenya,-1.29,36.82,2017,2,22.01
Nairobi,Kenya,-1.29,36.82,2017,3,20.78
Nairobi,Kenya,-1.29,36.82,2017,4,19.87
Nairobi,Kenya,-1.29,36.82,2017,5,17.72
Nairobi,Kenya,-1.29,36.82,2017,6,17.07
Nairobi,Kenya,-1.29,36.82,2017,7,16.51
Nairobi,Kenya,-1.29,36.82,2017,8,17.06
Nairobi,Kenya,-1.29,36.82,2017,9,19.68
Nairobi,Kenya,-1.29,36.82,2017,10,20.3
Nairobi,Kenya,-1.29,36.82,2017,11,20.12
Nairobi,Kenya,-1.29,36.82,2017,12,18.41
Nairobi,Kenya,-1.29,36.82,2018,1,20.57
Nairobi,Kenya,-1.29,36.82,2018,2,20.35
Nairobi,Kenya,-1.29,36.82,2018,3,20.29
Nairobi,Kenya,-1.29,36.82,2018,4,19.74
Nairobi,Kenya,-1.29,36.82,2018,5,18.07
Nairobi,Kenya,-1.29,36.82,2018,6,17.61
Nairobi,Kenya,-1.29,36.82,2018,7,16.55
Nairobi,Kenya,-1.29,36.82,2018,8,16.06
Nairobi,Kenya,-1.29,36.82,2018,9,19.61
Nairobi,Kenya,-1.29,36.82,2018,10,21.44
Nairobi,Kenya,-1.29,36.82,2018,11,18.53
Nairobi,Kenya,-1.29,36.82,2018,12,20.08
Nairobi,Kenya,-1.29,36.82,2019,1,20.27
Nairobi,Kenya,-1.29,36.82,2019,2,20.31
Nairobi,Kenya,-1.29,36.82,2019,3,19.45
Nairobi,Kenya,-1.29,36.82,2019,4,19.25
Nairobi,Kenya,-1.29,36.82,2019,5,17.96
Nairobi,Kenya,-1.29,36.82,2019,6,16.32
Nairobi,Kenya,-1.29,36.82,2019,7,16.06
Nairobi,Kenya,-1.29,36.82,2019,8,16.65
Nairobi,Kenya,-1.29,36.82,2019,9,19.38
Nairobi,Kenya,-1.29,36.82,2019,10,20.24
Nairobi,Kenya,-1.29,36.82,2019,11,18.89
Nairobi,Kenya,-1.29,36.82,2019,12,19.38
Nairobi,Kenya,-1.29,36.82,2020,1,20.99
Nairobi,Kenya,-1.29,36.82,2020,2,21.54
Nairobi,Kenya,-1.29,36.82,2020,3,20.18
Nairobi,Kenya,-1.29,36.82,2020,4,19.91
Nairobi,Kenya,-1.29,36.82,2020,5,17.59
Nairobi,Kenya,-1.29,36.82,2020,6,17.1
Nairobi,Kenya,-1.29,36.82,2020,7,17.12
Nairobi,Kenya,-1.29,36.82,2020,8,16.39
Nairobi,Kenya,-1.29,36.82,2020,9,18.97
Nairobi,Kenya,-1.29,36.82,2020,10,18.81
Nairobi,Kenya,-1.29,36.82,2020,11,20.6
Nairobi,Kenya,-1.29,36.82,2020,12,18.6
Nairobi,Kenya,-1.29,36.82,2021,1,21.39
Nairobi,Kenya,-1.29,36.82,2021,2,21.3
Nairobi,Kenya,-1.29,36.82,2021,3,20.67
Nairobi,Kenya,-1.29,36.82,2021,4,18.94
Nairobi,Kenya,-1.29,36.82,2021,5,18.42
Nairobi,Kenya,-1.29,36.82,2021,6,17.73
Nairobi,Kenya,-1.29,36.82,2021,7,17.74
Nairobi,Kenya,-1.29,36.82,2021,8,17.82
Nairobi,Kenya,-1.29,36.82,2021,9,19.02
Nairobi,Kenya,-1.29,36.82,2021,10,19.94
Nairobi,Kenya,-1.29,36.82,2021,11,18.16
Nairobi,Kenya,-1.29,36.82,2021,12,19.64
Nairobi,Kenya,-1.29,36.82,2022,1,21.05
Nairobi,Kenya,-1.29,36.82,2022,2,22.43
Nairobi,Kenya,-1.29,36.82,2022,3,20.51
Nairobi,Kenya,-1.29,36.82,2022,4,18.76
Nairobi,Kenya,-1.29,36.82,2022,5,17.11
Nairobi,Kenya,-1.29,36.82,2022,6,18.03
Nairobi,Kenya,-1.29,36.82,2022,7,16.04
Nairobi,Kenya,-1.29,36.82,2022,8,17.06
Nairobi,Kenya,-1.29,36.82,2022,9,19.14
Nairobi,Kenya,-1.29,36.82,2022,10,20.25
Nairobi,Kenya,-1.29,36.82,2022,11,19.32
Nairobi,Kenya,-1.29,36.82,2022,12,19.39
Nairobi,Kenya,-1.29,36.82,2023,1,18.62
Nairobi,Kenya,-1.29,36.82,2023,2,21.32
Nairobi,Kenya,-1.29,36.82,2023,3,18.75
Nairobi,Kenya,-1.29,36.82,2023,4,19.83
Nairobi,Kenya,-1.29,36.82,2023,5,17.93
Nairobi,Kenya,-1.29,36.82,2023,6,15.8
Nairobi,Kenya,-1.29,36.82,2023,7,16.74
Nairobi,Kenya,-1.29,36.82,2023,8,16.91
Nairobi,Kenya,-1.29,36.82,2023,9,20.15
Nairobi,Kenya,-1.29,36.82,2023,10,20.45
Nairobi,Kenya,-1.29,36.82,2023,11,19.56
Nairobi,Kenya,-1.29,36.82,2023,12,20.14
Beijing,China,39.91,116.39,1950,1,-3.07
Beijing,China,39.91,116.39,1950,2,0.53
Beijing,China,39.91,116.39,1950,3,6.48
Beijing,China,39.91,116.39,1950,4,14.1
Beijing,China,39.91,116.39,1950,5,22.03
Beijing,China,39.91,116.39,1950,6,25.01
Beijing,China,39.91,116.39,1950,7,29.64
Beijing,China,39.91,116.39,1950,8,26.94
Beijing,China,39.91,116.39,1950,9,22.42
Beijing,China,39.91,116.39,1950,10,15.3
Beijing,China,39.91,116.39,1950,11,4.85
Beijing,China,39.91,116.39,1950,12,-1.18
Beijing,China,39.91,116.39,1951,1,-2.55
Beijing,China,39.91,116.39,1951,2,-0.21
Beijing,China,39.91,116.39,1951,3,7.29
Beijing,China,39.91,116.39,1951,4,15.15
Beijing,China,39.91,116.39,1951,5,20.79
Beijing,China,39.91,116.39,1951,6,25.64
Beijing,China,39.91,116.39,1951,7,28.36
Beijing,China,39.91,116.39,1951,8,27.58
Beijing,China,39.91,116.39,1951,9,21.77
Beijing,China,39.91,116.39,1951,10,13.68
Beijing,China,39.91,116.39,1951,11,4.56
Beijing,China,39.91,116.39,1951,12,0.49
Beijing,China,39.91,116.39,1952,1,-3.69
Beijing,China,39.91,116.39,1952,2,0.14
Beijing,China,39.91,116.39,1952,3,6.45
Beijing,China,39.91,116.39,1952,4,15.48
Beijing,China,39.91,116.39,1952,5,20.99
Beijing,China,39.91,116.39,1952,6,25.87
Beijing,China,39.91,116.39,1952,7,29.35
Beijing,China,39.91,116.39,1952,8,28.22
Beijing,China,39.91,116.39,1952,9,21.85
Beijing,China,39.91,116.39,1952,10,12.94
Beijing,China,39.91,116.39,1952,11,4.71
Beijing,China,39.91,116.39,1952,12,-1.77
Beijing,China,39.91,116.39,1953,1,-3.41
Beijing,China,39.91,116.39,1953,2,0.08
Beijing,China,39.91,116.39,1953,3,6.31
Beijing,China,39.91,116.39,1953,4,16.3
Beijing,China,39.91,116.39,1953,5,20.68
Beijing,China,39.91,116.39,1953,6,26.6
Beijing,China,39.91,116.39,1953,7,29.27
Beijing,China,39.91,116.39,1953,8,28.96
Beijing,China,39.91,116.39,1953,9,22.46
Beijing,China,39.91,116.39,1953,10,13.35
Beijing,China,39.91,116.39,1953,11,3.85
Beijing,China,39.91,116.39,1953,12,-0.73
Beijing,China,39.91,116.39,1954,1,-3.3
Beijing,China,39.91,116.39,1954,2,-0.61
Beijing,China,39.91,116.39,1954,3,5.18
Beijing,China,39.91,116.39,1954,4,15.18
Beijing,China,39.91,116.39,1954,5,22.13
Beijing,China,39.91,116.39,1954,6,25.79
Beijing,China,39.91,116.39,1954,7,29.49
Beijing,China,39.91,116.39,1954,8,28.0
Beijing,China,39.91,116.39,1954,9,21.17
Beijing,China,39.91,116.39,1954,10,14.59
Beijing,China,39.91,116.39,1954,11,4.31
Beijing,China,39.91,116.39,1954,12,-0.91
Beijing,China,39.91,116.39,1955,1,-3.15
Beijing,China,39.91,116.39,1955,2,0.72
Beijing,China,39.91,116.39,1955,3,5.35
Beijing,China,39.91,116.39,1955,4,15.36
Beijing,China,39.91,116.39,1955,5,20.5
Beijing,China,39.91,116.39,1955,6,25.73
Beijing,China,39.91,116.39,1955,7,26.55
Beijing,China,39.91,116.39,1955,8,29.55
Beijing,China,39.91,116.39,1955,9,22.48
Beijing,China,39.91,116.39,1955,10,13.55
Beijing,China,39.91,116.39,1955,11,4.3
Beijing,China,39.91,116.39,1955,12,-1.26
Beijing,China,39.91,116.39,1956,1,-2.39
Beijing,China,39.91,116.39,1956,2,-1.22
Beijing,China,39.91,116.39,1956,3,6.01
Beijing,China,39.91,116.39,1956,4,16.35
Beijing,China,39.91,116.39,1956,5,20.31
Beijing,China,39.91,116.39,1956,6,26.16
Beijing,China,39.91,116.39,1956,7,30.65
Beijing,China,39.91,116.39,1956,8,28.55
Beijing,China,39.91,116.39,1956,9,22.2
Beijing,China,39.91,116.39,1956,10,14.46
Beijing,China,39.91,116.39,1956,11,4.83
Beijing,China,39.91,116.39,1956,12,0.02
Beijing,China,39.91,116.39,1957,1,-3.15
Beijing,China,39.91,116.39,1957,2,-1.25
Beijing,China,39.91,116.39,1957,3,5.85
Beijing,China,39.91,116.39,1957,4,14.45
Beijing,China,39.91,116.39,1957,5,20.93
Beijing,China,39.91,116.39,1957,6,25.94
Beijing,China,39.91,116.39,1957,7,29.96
Beijing,China,39.91,116.39,1957,8,28.61
Beijing,China,39.91,116.39,1957,9,22.31
Beijing,China,39.91,116.39,1957,10,14.12
Beijing,China,39.91,116.39,1957,11,4.38
Beijing,China,39.91,116.39,1957,12,-2.4
Beijing,China,39.91,116.39,1958,1,-2.78
Beijing,China,39.91,116.39,1958,2,0.7
Beijing,China,39.91,116.39,1958,3,6.07
Beijing,China,39.91,116.39,1958,4,14.77
Beijing,China,39.91,116.39,1958,5,21.47
Beijing,China,39.91,116.39,1958,6,26.09
Beijing,China,39.91,116.39,1958,7,30.32
Beijing,China,39.91,116.39,1958,8,29.01
Beijing,China,39.91,116.39,1958,9,22.82
Beijing,China,39.91,116.39,1958,10,14.67
Beijing,China,39.91,116.39,1958,11,4.24
Beijing,China,39.91,116.39,1958,12,-0.39
Beijing,China,39.91,116.39,1959,1,-2.57
Beijing,China,39.91,116.39,1959,2,0.59
Beijing,China,39.91,116.39,1959,3,6.51
Beijing,China,39.91,116.39,1959,4,15.48
Beijing,China,39.91,116.39,1959,5,23.05
Beijing,China,39.91,116.39,1959,6,26.11
Beijing,China,39.91,116.39,1959,7,29.82
Beijing,China,39.91,116.39,1959,8,27.83
Beijing,China,39.91,116.39,1959,9,22.72
Beijing,China,39.91,116.39,1959,10,14.82
Beijing,China,39.91,116.39,1959,11,5.42
Beijing,China,39.91,116.39,1959,12,0.33
Beijing,China,39.91,116.39,1960,1,-3.44
Beijing,China,39.91,116.39,1960,2,-0.16
Beijing,China,39.91,116.39,1960,3,6.33
Beijing,China,39.91,116.39,1960,4,15.8
Beijing,China,39.91,116.39,1960,5,21.31
Beijing,China,39.91,116.39,1960,6,27.08
Beijing,China,39.91,116.39,1960,7,28.72
Beijing,China,39.91,116.39,1960,8,27.38
Beijing,China,39.91,116.39,1960,9,22.4
Beijing,China,39.91,116.39,1960,10,14.13
Beijing,China,39.91,116.39,1960,11,5.56
Beijing,China,39.91,116.39,1960,12,-0.84
Beijing,China,39.91,116.39,1961,1,-3.04
Beijing,China,39.91,116.39,1961,2,0.15
Beijing,China,39.91,116.39,1961,3,6.22
Beijing,China,39.91,116.39,1961,4,14.98
Beijing,China,39.91,116.39,1961,5,21.06
Beijing,China,39.91,116.39,1961,6,25.92
Beijing,China,39.91,116.39,1961,7,29.8
Beijing,China,39.91,116.39,1961,8,28.33
Beijing,China,39.91,116.39,1961,9,23.78
Beijing,China,39.91,116.39,1961,10,14.31
Beijing,China,39.91,116.39,1961,11,4.81
Beijing,China,39.91,116.39,1961,12,1.07
Beijing,China,39.91,116.39,1962,1,-2.49
Beijing,China,39.91,116.39,1962,2,0.91
Beijing,China,39.91,116.39,1962,3,6.63
Beijing,China,39.91,116.39,1962,4,15.65
Beijing,China,39.91,116.39,1962,5,21.59
Beijing,China,39.91,116.39,1962,6,25.44
Beijing,China,39.91,116.39,1962,7,29.47
Beijing,China,39.91,116.39,1962,8,27.29
Beijing,China,39.91,116.39,1962,9,22.09
Beijing,China,39.91,116.39,1962,10,13.71
Beijing,China,39.91,116.39,1962,11,5.47
Beijing,China,39.91,116.39,1962,12,-0.55
Beijing,China,39.91,116.39,1963,1,-2.43
Beijing,China,39.91,116.39,1963,2,0.44
Beijing,China,39.91,116.39,1963,3,5.81
Beijing,China,39.91,116.39,1963,4,15.05
Beijing,China,39.91,116.39,1963,5,21.88
Beijing,China,39.91,116.39,1963,6,26.98
Beijing,China,39.91,116.39,1963,7,28.43
Beijing,China,39.91,116.39,1963,8,27.16
Beijing,China,39.91,116.39,1963,9,21.73
Beijing,China,39.91,116.39,1963,10,14.97
Beijing,China,39.91,116.39,1963,11,6.08
Beijing,China,39.91,116.39,1963,12,-1.41
Beijing,China,39.91,116.39,1964,1,-2.53
Beijing,China,39.91,116.39,1964,2,1.54
Beijing,China,39.91,116.39,1964,3,6.54
Beijing,China,39.91,116.39,1964,4,16.25
Beijing,China,39.91,116.39,1964,5,21.95
Beijing,China,39.91,116.39,1964,6,25.61
Beijing,China,39.91,116.39,1964,7,29.12
Beijing,China,39.91,116.39,1964,8,28.28
Beijing,China,39.91,116.39,1964,9,22.32
Beijing,China,39.91,116.39,1964,10,14.89
Beijing,China,39.91,116.39,1964,11,5.54
Beijing,China,39.91,116.39,1964,12,-2.8
Beijing,China,39.91,116.39,1965,1,-3.65
Beijing,China,39.91,116.39,1965,2,-1.26
Beijing,China,39.91,116.39,1965,3,6.39
Beijing,China,39.91,116.39,1965,4,15.44
Beijing,China,39.91,116.39,1965,5,21.47
Beijing,China,39.91,116.39,1965,6,25.6
Beijing,China,39.91,116.39,1965,7,29.74
Beijing,China,39.91,116.39,1965,8,28.77
Beijing,China,39.91,116.39,1965,9,21.39
Beijing,China,39.91,116.39,1965,10,13.24
Beijing,China,39.91,116.39,1965,11,5.27
Beijing,China,39.91,116.39,1965,12,0.52
Beijing,China,39.91,116.39,1966,1,-1.52
Beijing,China,39.91,116.39,1966,2,0.68
Beijing,China,39.91,116.39,1966,3,5.78
Beijing,China,39.91,116.39,1966,4,15.91
Beijing,China,39.91,116.39,1966,5,20.97
Beijing,China,39.91,116.39,1966,6,25.75
Beijing,China,39.91,116.39,1966,7,27.79
Beijing,China,39.91,116.39,1966,8,28.36
Beijing,China,39.91,116.39,1966,9,21.85
Beijing,China,39.91,116.39,1966,10,14.36
Beijing,China,39.91,116.39,1966,11,3.68
Beijing,China,39.91,116.39,1966,12,-0.59
Beijing,China,39.91,116.39,1967,1,-4.4
Beijing,China,39.91,116.39,1967,2,1.07
Beijing,China,39.91,116.39,1967,3,6.67
Beijing,China,39.91,116.39,1967,4,15.11
Beijing,China,39.91,116.39,1967,5,21.7
Beijing,China,39.91,116.39,1967,6,25.62
Beijing,China,39.91,116.39,1967,7,29.36
Beijing,China,39.91,116.39,1967,8,28.86
Beijing,China,39.91,116.39,1967,9,20.14
Beijing,China,39.91,116.39,1967,10,13.99
Beijing,China,39.91,116.39,1967,11,5.29
Beijing,China,39.91,116.39,1967,12,-0.83
Beijing,China,39.91,116.39,1968,1,-1.66
Beijing,China,39.91,116.39,1968,2,-0.46
Beijing,China,39.91,116.39,1968,3,5.89
Beijing,China,39.91,116.39,1968,4,13.98
Beijing,China,39.91,116.39,1968,5,22.38
Beijing,China,39.91,116.39,1968,6,26.15
Beijing,China,39.91,116.39,1968,7,29.02
Beijing,China,39.91,116.39,1968,8,28.29
Beijing,China,39.91,116.39,1968,9,22.77
Beijing,China,39.91,116.39,1968,10,14.57
Beijing,China,39.91,116.39,1968,11,7.18
Beijing,China,39.91,116.39,1968,12,-0.36
Beijing,China,39.91,116.39,1969,1,-2.98
Beijing,China,39.91,116.39,1969,2,-0.05
Beijing,China,39.91,116.39,1969,3,6.07
Beijing,China,39.91,116.39,1969,4,14.29
Beijing,China,39.91,116.39,1969,5,21.37
Beijing,China,39.91,116.39,1969,6,26.89
Beijing,China,39.91,116.39,1969,7,28.91
Beijing,China,39.91,116.39,1969,8,27.78
Beijing,China,39.91,116.39,1969,9,23.4
Beijing,China,39.91,116.39,1969,10,13.34
Beijing,China,39.91,116.39,1969,11,3.89
Beijing,China,39.91,116.39,1969,12,-1.47
Beijing,China,39.91,116.39,1970,1,-3.72
Beijing,China,39.91,116.39,1970,2,0.63
Beijing,China,39.91,116.39,1970,3,6.11
Beijing,China,39.91,116.39,1970,4,15.21
Beijing,China,39.91,116.39,1970,5,22.17
Beijing,China,39.91,116.39,1970,6,25.88
Beijing,China,39.91,116.39,1970,7,29.9
Beijing,China,39.91,116.39,1970,8,29.42
Beijing,China,39.91,116.39,1970,9,22.04
Beijing,China,39.91,116.39,1970,10,14.88
Beijing,China,39.91,116.39,1970,11,5.19
Beijing,China,39.91,116.39,1970,12,0.01
Beijing,China,39.91,116.39,1971,1,-3.72
Beijing,China,39.91,116.39,1971,2,-0.77
Beijing,China,39.91,116.39,1971,3,6.1
Beijing,China,39.91,116.39,1971,4,14.76
Beijing,China,39.91,116.39,1971,5,21.02
Beijing,China,39.91,116.39,1971,6,26.22
Beijing,China,39.91,116.39,1971,7,29.88
Beijing,China,39.91,116.39,1971,8,28.09
Beijing,China,39.91,116.39,1971,9,21.8
Beijing,China,39.91,116.39,1971,10,14.13
Beijing,China,39.91,116.39,1971,11,4.84
Beijing,China,39.91,116.39,1971,12,-1.28
Beijing,China,39.91,116.39,1972,1,-3.73
Beijing,China,39.91,116.39,1972,2,0.44
Beijing,China,39.91,116.39,1972,3,6.0
Beijing,China,39.91,116.39,1972,4,16.07
Beijing,China,39.91,116.39,1972,5,20.38
Beijing,China,39.91,116.39,1972,6,26.02
Beijing,China,39.91,116.39,1972,7,30.67
Beijing,China,39.91,116.39,1972,8,27.74
Beijing,China,39.91,116.39,1972,9,22.23
Beijing,China,39.91,116.39,1972,10,13.54
Beijing,China,39.91,116.39,1972,11,4.45
Beijing,China,39.91,116.39,1972,12,0.48
Beijing,China,39.91,116.39,1973,1,-2.47
Beijing,China,39.91,116.39,1973,2,0.51
Beijing,China,39.91,116.39,1973,3,5.23
Beijing,China,39.91,116.39,1973,4,15.67
Beijing,China,39.91,116.39,1973,5,22.22
Beijing,China,39.91,116.39,1973,6,27.22
Beijing,China,39.91,116.39,1973,7,29.88
Beijing,China,39.91,116.39,1973,8,27.62
Beijing,China,39.91,116.39,1973,9,22.63
Beijing,China,39.91,116.39,1973,10,14.88
Beijing,China,39.91,116.39,1973,11,4.16
Beijing,China,39.91,116.39,1973,12,-1.37
Beijing,China,39.91,116.39,1974,1,-1.95
Beijing,China,39.91,116.39,1974,2,1.05
Beijing,China,39.91,116.39,1974,3,5.35
